Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_200
1987-06-23,0.2212362838243402,0.2212362838243402,0.214305814494981,0.2191040217876434,100771200,0.2279133595526218,0.229291454553604,0.1483283048681914,0.2251805656455191,0.2221358496618595,0.1649596085719031
1987-06-24,0.2201701125171688,0.2260344403600605,0.2201701125171688,0.2233684957027435,82684800,0.2274069145321846,0.229813882112503,0.1491172906942665,0.225007987555731,0.2221841887222863,0.1655407915284289
1987-06-25,0.222835510969162,0.223901632960842,0.2207032486832784,0.222835510969162,44035200,0.2261541210114956,0.2302616828680038,0.1499089421518146,0.2248010850236768,0.2222097307711834,0.166110888239282
1987-06-26,0.2233684957027435,0.2244346356329465,0.2212362341448546,0.2233684957027435,21945600,0.2250345833599567,0.2306348523497581,0.1507165882363915,0.2246646479454926,0.2222551725332054,0.1666806156767294
1987-06-29,0.2233685587572537,0.2233685587572537,0.218570973473327,0.2223024368286132,25632000,0.2241016581654548,0.2308800747990607,0.1515268999710678,0.2244396754581708,0.2222570260349861,0.1672340666334646
1987-06-30,0.2228354748681628,0.223368535777643,0.216971749956319,0.2175048291683197,38332800,0.2229821629822254,0.2311466312408447,0.1523078930750488,0.2237792139067564,0.2220706653735482,0.1677342732258512
1987-07-01,0.2169717318484374,0.2201701336434296,0.216438670983445,0.2185709327459335,21945600,0.2218360051512718,0.2313705313205718,0.1530942166969179,0.2232831871295351,0.221933420956779,0.1682401106340112
1987-07-02,0.2191040289536764,0.2191040289536764,0.2105743765447142,0.213239699602127,56880000,0.2205032534897327,0.2314344990253448,0.1538458849862217,0.2223266645078772,0.221592490707577,0.1686878677381716
1987-07-06,0.2127066326316861,0.2153719556136721,0.2068429074292999,0.2079090476036071,65491200,0.2192504875361919,0.2313918536901473,0.1545682347565888,0.2209535581360419,0.2210558850956566,0.1690781282343451
1987-07-07,0.2073760233003975,0.2073760233003975,0.1908497755232271,0.1924489587545395,197078400,0.2171714112162589,0.2310186833143234,0.1552132840827107,0.2182388343854227,0.2199340448469854,0.1693106738116604
1987-07-08,0.1940480159542075,0.2020446033563272,0.1887173725430809,0.1988462209701538,193449600,0.2154921568930148,0.2307734581828117,0.1558929849788546,0.2163919188220637,0.2191070713616194,0.1696045598530385
1987-07-09,0.1999124820487721,0.208975215448504,0.1988463599424468,0.2041770070791244,92707200,0.2146658435463904,0.2303256481885909,0.1565940093621611,0.2152285938941647,0.2185215786446589,0.1699485643030493
1987-07-10,0.2031108469615806,0.2079090544329987,0.2004455238920441,0.2068429142236709,75830400,0.2146125368773936,0.230059103667736,0.1573123612999915,0.21442995773507,0.2180635918046201,0.1703156722624585
1987-07-13,0.2068428779353339,0.2121735231392029,0.2047099939076435,0.2116404622793197,48326400,0.2147191509604453,0.2298565259575843,0.1580613672174513,0.2141642915011891,0.2178117043722554,0.1707268642029248
