Date,Future_Return_5d
1982-07-08,0.1591016701176222
1982-07-09,0.1648446977500062
1982-07-12,0.1505475654818364
1982-07-13,0.1515040103260179
1982-07-14,0.1399901844345614
1982-07-15,0.1274422274783968
1982-07-16,0.0660334165833183
1982-07-19,0.0093453395736717
1982-07-20,-0.0526283093960099
1982-07-21,-0.0964851577634249
1982-07-22,-0.0695610844078434
1982-07-23,-0.0442449411443772
1982-07-26,0.0277761170378108
1982-07-27,-0.0370345280696652
1982-07-28,0.0
1982-07-29,-0.0747610132927701
1982-07-30,-0.0925868425036705
1982-08-02,-0.1081011156845979
1982-08-03,0.0096145621625276
1982-08-04,0.0291239557781799
1982-08-05,0.0606013586735953
1982-08-06,0.0714237007572919
1982-08-09,0.0808018407858406
1982-08-10,0.0857085943828195
1982-08-11,0.0754668319876421
1982-08-12,0.0952317623526675
1982-08-13,0.1238012662622116
1982-08-16,0.1495225943510743
1982-08-17,0.1315862277297179
1982-08-18,0.2105287679529934
1982-08-19,0.234783923139265
1982-08-20,0.1440740806662213
1982-08-23,0.1138293012765145
1982-08-24,0.1162705600614424
1982-08-25,0.0144918868451142
1982-08-26,0.028167188297111
1982-08-27,0.0888828087944748
1982-08-30,0.0145979778721927
1982-08-31,0.0
1982-09-01,0.0071421570885257
1982-09-02,-0.0068497303584816
1982-09-03,-0.0068017820848541
1982-09-07,0.0863254102661625
1982-09-08,0.0416645497156233
1982-09-09,0.0283665876471235
1982-09-10,-0.0206875066399921
1982-09-13,-0.0205472888844409
1982-09-14,-0.0331106895237318
1982-09-15,0.0
1982-09-16,0.0344811528971311
1982-09-17,0.0211245202938377
1982-09-20,0.0139849105224878
1982-09-21,0.0068483631586975
1982-09-22,-0.019998995577764
1982-09-23,-0.0266647488527823
1982-09-24,0.0206888832693159
1982-09-27,0.0344811528971311
1982-09-28,0.0272098441401926
1982-09-29,0.1020473949743756
1982-09-30,0.1986298755978974
1982-10-01,0.2702779442183467
1982-10-04,0.2800071142717757
1982-10-05,0.2317973569659321
1982-10-06,0.1604936446180465
1982-10-07,0.0800052647767097
1982-10-08,-0.021274643134453
1982-10-11,-0.0208320808711617
1982-10-12,0.0322560145010777
1982-10-13,0.0797823122468521
1982-10-14,0.1005222836109289
1982-10-15,0.1249909203954993
1982-10-18,0.0372317334049787
1982-10-19,0.0208319000645935
1982-10-20,-0.0098519560221124
1982-10-21,-0.0336518076563184
1982-10-22,-0.0193221832130027
1982-10-25,0.09743865499902
1982-10-26,0.1683657194514545
1982-10-27,0.2238849328412222
1982-10-28,0.233833965744447
1982-10-29,0.187197425003897
1982-11-01,0.0794338858530108
1982-11-02,0.0436730851441204
1982-11-03,0.0081290590612372
1982-11-04,0.064512281857934
1982-11-05,0.0746836053861261
1982-11-08,0.0952397197073482
1982-11-09,0.0041835683408637
1982-11-10,0.0120964552889861
1982-11-11,-0.0492392877585822
1982-11-12,-0.0463284913074134
1982-11-15,-0.110671602132347
1982-11-16,-0.0375046530504087
1982-11-17,-0.0597643785682171
1982-11-18,-0.075699895730857
1982-11-19,-0.0647805957716182
1982-11-22,0.1333324281740695
1982-11-23,0.1255419143552907
1982-11-24,0.1016968287686281
1982-11-26,0.0948299055273451
1982-11-29,0.16017874757972
1982-11-30,0.0627480076345641
1982-12-01,0.0192288139468661
1982-12-02,-0.0307677312474988
1982-12-03,-0.0787423141140941
1982-12-06,-0.1455259828388366
1982-12-07,-0.1623633279010787
1982-12-08,-0.1471674572739952
1982-12-09,-0.0873031556603097
1982-12-10,0.0299198031629961
1982-12-13,0.0480393628213411
1982-12-14,0.066082446707439
1982-12-15,0.1017718743970965
1982-12-16,0.113044063624675
1982-12-17,0.0871317492235981
1982-12-20,0.0833288553637026
1982-12-21,0.0371878876278553
1982-12-22,-0.0361431228320634
1982-12-23,-0.0664022273975206
1982-12-27,-0.1297699151722116
1982-12-28,-0.0730733116431624
1982-12-29,-0.03585453327353
1982-12-30,-0.0291716517979993
1982-12-31,-0.0794995637410816
1983-01-03,0.0087713848993353
1983-01-04,-0.0331997556998565
1983-01-05,0.0165281253841766
1983-01-06,0.0557984611575019
1983-01-07,0.1999948874485206
1983-01-10,0.186960970044687
1983-01-11,0.1459289299230994
1983-01-12,0.0934968797565325
1983-01-13,0.2154476535447378
1983-01-14,0.1325814642131051
1983-01-17,0.0329642116795949
1983-01-18,0.0973722259606002
1983-01-19,0.1338268299949148
1983-01-20,0.0903005839754034
1983-01-21,0.0969891678124108
1983-01-24,0.1595777433993321
1983-01-25,0.1399353116298667
1983-01-26,0.1245876043068303
1983-01-27,0.0950916194963662
1983-01-28,0.0731715035500704
1983-01-31,0.0336365448830877
1983-02-01,0.002993483267685
1983-02-02,-0.0145760316794738
1983-02-03,0.0084027452157193
1983-02-04,0.0568145653165919
1983-02-07,0.0946740438942368
1983-02-08,0.0835820889335727
1983-02-09,0.0532562744384526
1983-02-10,-0.0222208957710918
1983-02-11,-0.0241923058797512
1983-02-14,0.0054049271558771
1983-02-15,0.0330557607422068
1983-02-16,0.0814601613889687
1983-02-17,0.0624959626752472
1983-02-18,0.0055093412737061
1983-02-22,-0.0026883554213413
1983-02-23,-0.0026662951393017
1983-02-24,-0.0597409567310238
1983-02-25,-0.0454516300391343
1983-02-28,-0.0410929472324745
1983-03-01,-0.0862529997790778
1983-03-02,-0.0668454208692425
1983-03-03,-0.0497256372389194
1983-03-04,-0.0504225002046911
1983-03-07,-0.054287908544931
1983-03-08,-0.0088484183914224
1983-03-09,-0.0372470842152579
1983-03-10,-0.0145341670441748
1983-03-11,0.0147485245638407
1983-03-14,0.0634459151484236
1983-03-15,0.0595252055488875
1983-03-16,0.0089274118667721
1983-03-17,0.0176984752460971
1983-03-18,0.0029070756062683
1983-03-21,-0.0340939069656387
1983-03-22,-0.0168525991674673
1983-03-23,0.0442504890812811
1983-03-24,-0.0202885306394254
1983-03-25,-0.0463739568153924
1983-03-28,-0.049996860340278
1983-03-29,-0.0857188935736249
1983-03-30,-0.1045222957107057
1983-03-31,-0.0680482175791196
1983-04-04,0.0121574809463964
1983-04-05,0.0526281001115283
1983-04-06,0.1000048600975365
1983-04-07,0.1356490430446739
1983-04-08,0.1619061085193682
1983-04-11,0.1291257928518425
1983-04-12,0.0941172987082468
1983-04-13,0.1505630459264368
1983-04-14,0.1555548526864585
1983-04-15,0.1147561026388923
1983-04-18,0.0345775976291879
1983-04-19,0.0752690058506819
1983-04-20,-0.022220589808435
1983-04-21,-0.0384627709430968
1983-04-22,-0.009807369195867
1983-04-25,0.007711075142891
1983-04-26,-0.0299986565317551
1983-04-27,0.0404062452853226
1983-04-28,0.0975027285944194
1983-04-29,0.0915873607276802
1983-05-02,0.109695838939821
1983-05-03,0.1288674113846422
1983-05-04,0.0364049265094155
1983-05-05,-0.0364483049542682
1983-05-06,-0.0362830157251247
1983-05-09,-0.0482766232363959
1983-05-10,-0.0525122336160376
1983-05-11,-0.0163923657358752
1983-05-12,0.0236393843493312
1983-05-13,0.0705879508479057
1983-05-16,0.1111083998848543
1983-05-17,0.1662626077750624
1983-05-18,0.1428565642753168
1983-05-19,0.0969996248699296
1983-05-20,0.0439571246843901
1983-05-23,0.0043513694410683
1983-05-24,-0.0392537174585874
1983-05-25,-0.0249986529885031
1983-05-26,0.0336857346740639
1983-05-27,0.056842548690758
1983-05-31,0.0497802520657959
1983-06-01,0.030105699665371
1983-06-02,0.0170931466226682
1983-06-03,-0.0346245655871028
1983-06-06,-0.087651222413592
1983-06-07,-0.0762879943471178
1983-06-08,-0.0918560526449293
1983-06-09,-0.0378164964080278
1983-06-10,-0.0527431399803681
1983-06-13,-0.0676853005648383
1983-06-14,-0.0401792684806402
1983-06-15,0.0183899317043212
1983-06-16,-0.0633184923096512
1983-06-17,-0.0512253052438859
1983-06-20,-0.0562068334463802
1983-06-21,-0.1279076291749267
1983-06-22,-0.1128674732481896
1983-06-23,-0.0885768481724363
1983-06-24,-0.0751169225032299
1983-06-27,-0.0620306640905802
1983-06-28,0.0106711052460806
1983-06-29,-0.0483476147327578
1983-06-30,-0.0537092782452548
1983-07-01,-0.0355308932800028
1983-07-05,-0.0185221954462968
1983-07-06,-0.0263884852311332
1983-07-07,-0.0160417463184737
1983-07-08,-0.0405382202949494
1983-07-11,-0.0684213069826982
1983-07-12,-0.0565997853287114
1983-07-13,-0.1056894866422756
1983-07-14,-0.0570668077400698
1983-07-15,-0.0140833735243253
1983-07-18,-0.0254268627238508
1983-07-19,-0.1057176974005457
1983-07-20,-0.1212152500139122
1983-07-21,-0.2161351839453911
1983-07-22,-0.2028593495853518
1983-07-25,-0.1999979271645884
1983-07-26,-0.1214038566412725
1983-07-27,-0.0379283524290776
1983-07-28,-0.0220575181566927
1983-07-29,-0.0286722706558032
1983-08-01,-0.014491949734375
1983-08-02,0.0
1983-08-03,-0.0179198580944326
1983-08-04,0.015036792791224
1983-08-05,-0.0110691045798229
1983-08-08,0.0110287909853723
1983-08-09,-0.0145449603893927
1983-08-10,-0.0328512782542839
1983-08-11,-0.0074070507352015
1983-08-12,0.0074623245517588
1983-08-15,-0.0218167147278199
1983-08-16,-0.0590431665679871
1983-08-17,-0.0867870304154682
1983-08-18,-0.0895528816370628
1983-08-19,-0.0851860656750477
1983-08-22,-0.0706339976617185
1983-08-23,0.0313706684600452
1983-08-24,0.2314043706526689
1983-08-25,0.1926177619031694
1983-08-26,0.2307686361516034
1983-08-29,0.259997853231283
1983-08-30,0.0532359236425619
1983-08-31,-0.1476530734799994
1983-09-01,-0.1580724902629526
1983-09-02,-0.194078590137573
1983-09-06,-0.1873014704480468
1983-09-07,-0.086644003409577
1983-09-08,-0.0511784654899906
1983-09-09,-0.0408204949162924
1983-09-12,0.0448954526580351
1983-09-13,0.0039065159134115
1983-09-14,-0.003951807447134
1983-09-15,0.0788339709720726
1983-09-16,-0.1744653075912421
1983-09-19,-0.2226562870795587
1983-09-20,-0.2684800289174046
1983-09-21,-0.2738062086085928
1983-09-22,-0.2999955604913101
1983-09-23,-0.046388223992304
1983-09-26,-0.0703469566812451
1983-09-27,-0.0265936732246274
1983-09-28,-0.016402052115556
1983-09-29,-0.0219858716750753
1983-09-30,-0.1189208699445091
1983-10-03,-0.1459461270003095
1983-10-04,-0.1530046605965188
1983-10-05,-0.0611075469258229
1983-10-06,0.0337157868182216
1983-10-07,0.1165678607010523
1983-10-10,0.0632872275013949
1983-10-11,0.0
1983-10-12,0.0177500031068811
1983-10-13,-0.1141328454150393
1983-10-14,-0.126374605751717
1983-10-17,0.0059519523050333
1983-10-18,0.096767030252862
1983-10-19,-0.0639490029084876
1983-10-20,0.0368076359022171
1983-10-21,0.0503110956823229
1983-10-24,0.0710015530302676
1983-10-25,0.0823588391120928
1983-10-26,0.1677012647075657
1983-10-27,0.0355006224548599
1983-10-28,0.0119751803121286
1983-10-31,-0.0718190267662673
1983-11-01,-0.2228308989931028
1983-11-02,-0.180848407965573
1983-11-03,-0.1028507059889023
1983-11-04,-0.0532511390959888
1983-11-07,-0.0595203495955771
1983-11-08,0.1049011518752305
1983-11-09,0.0389583514843521
1983-11-10,0.0445826867620073
1983-11-11,0.0312475455555727
1983-11-14,0.0886015472462011
1983-11-15,0.0886015472462011
1983-11-16,0.0187485924235832
1983-11-17,0.0
1983-11-18,0.0181811277096151
1983-11-21,-0.0348816779761093
1983-11-22,-0.0523222142173717
1983-11-23,-0.0061340912953491
1983-11-25,-0.0304855687282662
1983-11-28,-0.0297602781159435
1983-11-29,-0.0120471131273633
1983-11-30,0.0306731186578854
1983-12-01,0.061723684672938
1983-12-02,0.0880443082781088
1983-12-05,0.0552109746607198
1983-12-06,0.0975548783101492
1983-12-07,0.1130983554745859
1983-12-08,0.133723257745197
1983-12-09,0.1445099736798363
1983-12-12,0.1162824187571418
1983-12-13,0.0388961849417119
1983-12-14,0.0374304474069804
1983-12-15,0.0153836828069862
1983-12-16,-0.0050502327609492
1983-12-19,0.0312480761051021
1983-12-20,0.0695144438642141
1983-12-21,0.0051546248782856
1983-12-22,-0.0151506106188931
1983-12-23,0.0406067603511248
1983-12-27,0.1262633581238224
1983-12-28,0.1300005137811384
1983-12-29,0.1384620465177799
1983-12-30,0.0769272262772879
1984-01-03,0.0780522652042781
1984-01-04,0.0044837489106837
1984-01-05,-0.013273697391527
1984-01-06,-0.0180169438318732
1984-01-09,0.0619003851685315
1984-01-10,0.0361968635495373
1984-01-11,0.0267845775546482
1984-01-12,0.0403561531154526
1984-01-13,0.0504551545566804
1984-01-16,0.0358721706964495
1984-01-17,-0.0480317073392571
1984-01-18,-0.0608658167890757
1984-01-19,-0.0474108752486914
1984-01-20,-0.0873384390093047
1984-01-23,-0.1428558225286087
1984-01-24,-0.091745352311841
1984-01-25,-0.0879654317511408
1984-01-26,-0.0995490913614831
1984-01-27,-0.06219739570746
1984-01-30,-0.0606024424755712
1984-01-31,-0.0252510761407915
1984-02-01,-0.0558341853466405
1984-02-02,-0.0502479632663556
1984-02-03,-0.0051015862765584
1984-02-06,0.0430077082703233
1984-02-07,0.0621724514448187
1984-02-08,0.0806397562946925
1984-02-09,0.074069403933612
1984-02-10,0.0256396196992245
1984-02-13,0.0773149890768873
1984-02-14,0.0682971820398496
1984-02-15,0.0696561836680766
1984-02-16,0.0689698485050458
1984-02-17,0.0800037075557769
1984-02-21,-0.0239218197325941
1984-02-22,-0.041093425823838
1984-02-23,0.0046511402607973
1984-02-24,0.0046081143125904
1984-02-27,-0.0092588128237843
1984-02-28,0.0098033243000625
1984-02-29,0.0095230853156567
1984-03-01,-0.0046296073078562
1984-03-02,-0.0321081223968845
1984-03-05,0.0233632272701362
1984-03-06,0.0485491866535643
1984-03-07,0.0047167895766555
1984-03-08,-0.0046507366000787
1984-03-09,0.009478037108443
1984-03-12,-0.041093425823838
1984-03-13,-0.037043046058534
1984-03-14,-0.0234811341404005
1984-03-15,-0.0467338354922071
1984-03-16,-0.0422588214279245
1984-03-19,-0.0190545187046441
1984-03-20,-0.0384588391875045
1984-03-21,-0.019229210969718
1984-03-22,-0.0049017046929044
1984-03-23,-0.0294101430716803
1984-03-26,-0.0339789116458467
1984-03-27,0.0
1984-03-28,-0.0392136375432344
1984-03-29,-0.0492583265278591
1984-03-30,-0.0505020646176274
1984-04-02,-0.055272907872905
1984-04-03,-0.0099995521772509
1984-04-04,0.0
1984-04-05,0.067353511548946
1984-04-06,0.0957387562308937
1984-04-09,0.1170230936626073
1984-04-10,0.1111133611526116
1984-04-11,0.1428567253673358
1984-04-12,0.0970898630754284
1984-04-13,0.1019444868317649
1984-04-16,0.0619003851685315
1984-04-17,0.0045446479988582
1984-04-18,0.0625045282439606
1984-04-19,0.0663749384040472
1984-04-23,0.1057278009376243
1984-04-24,0.1928287571410738
1984-04-25,0.194566005442383
1984-04-26,0.0630205165047967
1984-04-27,0.0
1984-04-30,-0.0079674128154924
1984-05-01,-0.0112841362446167
1984-05-02,0.0037873542972506
1984-05-03,0.0474280011707024
1984-05-04,0.0705351844062753
1984-05-07,0.0160623863750433
1984-05-08,-0.0304164830544243
1984-05-09,-0.0792403776837167
1984-05-10,-0.1207539107127015
1984-05-11,-0.0775145301606372
1984-05-14,0.0079047125995019
1984-05-15,-0.0313701919804396
1984-05-16,-0.0081961160642198
1984-05-17,0.0085830950216314
1984-05-18,-0.0084102376204455
1984-05-21,-0.0784331716933002
1984-05-22,-0.0607323092309622
1984-05-23,-0.0289310691431623
1984-05-24,0.0340477436277275
1984-05-25,0.0042370706057814
1984-05-29,-0.0510609054915598
1984-05-30,0.0
1984-05-31,-0.0212752049441262
1984-06-01,-0.0576164850614059
1984-06-04,-0.033753475438865
1984-06-05,0.0448404468788816
1984-06-06,0.0258684283925525
1984-06-07,0.0043472942065032
1984-06-08,0.0130995152033328
1984-06-11,0.0349325711201866
1984-06-12,0.0085830950216314
1984-06-13,0.0168055245500913
1984-06-14,0.0043287024652745
1984-06-15,-0.0129301366812951
1984-06-18,-0.0801639457241597
1984-06-19,-0.114894349666721
1984-06-20,-0.1652928732635238
1984-06-21,-0.0905114804865842
1984-06-22,-0.0742311925270361
1984-06-25,-0.0596372299149564
1984-06-26,-0.0288441085282247
1984-06-27,-0.0198008495199019
1984-06-28,-0.047398740840998
1984-06-29,-0.0094332516553388
1984-07-02,0.0487857456501679
1984-07-03,0.0495104158646713
1984-07-05,0.0757617318259682
1984-07-06,0.0497571679496242
1984-07-09,-0.0190545187046441
1984-07-10,-0.0418655099365123
1984-07-11,-0.042458065521865
1984-07-12,-0.0469533858575191
1984-07-13,-0.0379203746826006
1984-07-16,-0.0242707595095307
1984-07-17,0.0339869163192287
1984-07-18,0.0541922992437688
1984-07-19,0.0738957837636695
1984-07-20,0.0689698485050458
1984-07-23,0.0149248446893881
1984-07-24,-0.0422588214279245
1984-07-25,-0.0654241902021026
1984-07-26,-0.1146797595758425
1984-07-27,0.0092161486370831
1984-07-30,0.1470583730754668
1984-07-31,0.1617634020684339
1984-08-01,0.1399999791710349
1984-08-02,0.2331641627739098
1984-08-03,0.0410931087932466
1984-08-06,0.0256465204705362
1984-08-07,-0.0253152347464274
1984-08-08,-0.0219287287007458
1984-08-09,-0.0546256671563442
1984-08-10,-0.0350853112095614
1984-08-13,-0.0875009971468038
1984-08-14,-0.0129859571145274
1984-08-15,0.0044837489106837
1984-08-16,0.0
1984-08-17,0.0227255280188736
1984-08-20,0.0182632604583035
1984-08-21,-0.0087714610285939
1984-08-22,-0.0178552485359875
1984-08-23,-0.0399974449822602
1984-08-24,-0.0577742586282762
1984-08-27,-0.058292082791464
1984-08-28,-0.0707920287156953
1984-08-29,-0.0363616811426291
1984-08-30,-0.0185174649307965
1984-08-31,-0.0047165439531757
1984-09-04,0.0238077132891403
1984-09-05,-0.0047699733853506
1984-09-06,0.0377337434917954
1984-09-07,0.0518832116023355
1984-09-10,0.0853021694510183
1984-09-11,0.0279051461897656
1984-09-12,0.0334993509615986
1984-09-13,-0.0136357586367596
1984-09-14,-0.0358721706964496
1984-09-17,-0.0698645358655547
1984-09-18,-0.0543029530192168
1984-09-19,-0.0463012963736193
1984-09-20,-0.0506958964506087
1984-09-21,-0.0651201617226302
1984-09-24,-0.0798153368646802
1984-09-25,-0.0526284186634038
1984-09-26,-0.0242707595095307
1984-09-27,-0.0145622703343343
1984-09-28,-0.0099496373926807
1984-10-01,0.0153051130634513
1984-10-02,-0.0050502327609492
1984-10-03,-0.0497478415408612
1984-10-04,-0.0640357902842702
1984-10-05,-0.0854216160539349
1984-10-08,-0.0351735655641017
1984-10-09,-0.0304547618821062
1984-10-10,0.0418817298060278
1984-10-11,0.0789425530591221
1984-10-12,0.1263651641067571
1984-10-15,0.0572881997948757
1984-10-16,0.0889990393440025
1984-10-17,0.0552819791146865
1984-10-18,-0.0146333021124164
1984-10-19,-0.0390221954135904
1984-10-22,-0.024629163263929
1984-10-23,-0.0384588391875045
1984-10-24,-0.0523859785429716
1984-10-25,-0.0099002958677507
1984-10-26,0.0101514698154683
1984-10-29,0.0
1984-10-30,0.0500054849607933
1984-10-31,0.0351740889049718
1984-11-01,-0.0099995521772509
1984-11-02,-0.0653225354155678
1984-11-05,-0.0252510761407915
1984-11-06,-0.104763361050039
1984-11-07,-0.0776655541294122
1984-11-08,-0.0404016867596835
1984-11-09,0.0
1984-11-12,-0.0932673558858301
1984-11-13,-0.0372406890891146
1984-11-14,-0.0263136666755896
1984-11-15,0.0
1984-11-16,0.0322560145010777
1984-11-19,0.1257167778257288
1984-11-20,0.1436473556333133
1984-11-21,0.0972906626945475
1984-11-23,0.0421027071455111
1984-11-26,0.0156240380525509
1984-11-27,0.0101514698154683
1984-11-28,0.0096614270173982
1984-11-29,0.0788216335174285
1984-11-30,0.1010128079667598
1984-12-03,0.09743865499902
1984-12-04,0.0603068364977572
1984-12-05,-0.0239218197325941
1984-12-06,-0.0593649290774839
1984-12-07,-0.0321081223968845
1984-12-10,0.0093453395736715
1984-12-11,0.0853021694510183
1984-12-12,0.0784353582322576
1984-12-13,0.0631115412476195
1984-12-14,0.0236951339023536
1984-12-17,0.0185175452891821
1984-12-18,-0.034932419526482
1984-12-19,0.0090902427665091
1984-12-20,0.0502249371665179
1984-12-21,0.0786985027304174
1984-12-24,0.0136349696627668
1984-12-26,0.0271482956209532
1984-12-27,0.0225213557098351
1984-12-28,-0.0173903088356137
1984-12-31,-0.0386247470498967
1985-01-02,0.0313884217857658
1985-01-03,0.0572719686746039
1985-01-04,0.0484624846812782
1985-01-07,0.0840728687800371
1985-01-08,0.0714319975346209
1985-01-09,0.0521783223029057
1985-01-10,-0.062502788937344
1985-01-11,-0.0378202155364519
1985-01-14,-0.0449017580100814
1985-01-15,0.0041664283036804
1985-01-16,-0.020667006451074
1985-01-17,0.0311088838707405
1985-01-18,0.0349325711201866
1985-01-21,0.0341934567421819
1985-01-22,-0.0082979943188694
1985-01-23,0.0084454912985039
1985-01-24,0.0
1985-01-25,-0.033753475438865
1985-01-28,-0.0330629211771413
1985-01-29,-0.0125586211574613
1985-01-30,0.0041835683408637
1985-01-31,0.0301782495026181
1985-02-01,0.0436730851441204
1985-02-04,0.0427398737724107
1985-02-05,0.0084815696364826
1985-02-06,-0.0541695707173625
1985-02-07,-0.0753162132754894
1985-02-08,-0.0627649998772639
1985-02-11,-0.0942635154890064
1985-02-12,-0.1134452583373619
1985-02-13,-0.0528608036534163
1985-02-14,0.0
1985-02-15,-0.0267834152246473
